filename,frontier,number,topics
SNOWMASS21-TF9_TF0-CF5_CF4_Guilherme_L._Pimentel-051.pdf,TF,051,"CF4,CF5,TF0,TF9,TF0"
SNOWMASS21-TF9_TF0-052.pdf,TF,052,"TF0,TF9,TF0"
SNOWMASS21-TF11_TF0-NF5_NF0-RF4_RF0-053.pdf,TF,053,"NF0,NF5,RF0,RF4,TF0,TF1,TF11,TF0,TF1"
SNOWMASS21-TF6_TF4-EF5_EF4-CompF2_CompF0-054.pdf,TF,054,"CompF0,CompF2,EF4,EF5,TF4,TF6,TF4,TF6"
SNOWMASS21-TF8_TF1-055.pdf,TF,055,"TF1,TF8,TF1"
SNOWMASS21-TF1_TF10-RF3_RF0-CF7_CF0_Daniel_Carney-056.pdf,TF,056,"CF0,CF7,RF0,RF3,TF1,TF10,TF1"
SNOWMASS21-TF1_TF0-057.pdf,TF,057,"TF0,TF1,TF0,TF1"
SNOWMASS21-TF2_TF0-058.pdf,TF,058,"TF0,TF2,TF0,TF2"
SNOWMASS21-TF8_TF9_David_R_Winn-060.pdf,TF,060,"TF8,TF9"
SNOWMASS21-TF3_TF5-CompF2_CompF0_Witzel_Oliver-060.pdf,TF,060,"CompF0,CompF2,TF3,TF5,TF3,TF5"
SNOWMASS21-TF10_TF0-060.pdf,TF,060,"TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-TF6_TF4-061.pdf,TF,061,"TF4,TF6,TF4,TF6"
SNOWMASS21-TF7_TF10-EF4_EF6_Quantum_tomography-062.pdf,TF,062,"EF4,EF6,TF1,TF7,TF10,TF1"
SNOWMASS21-TF5_TF2-EF6_EF0_Yong_Zhao-063.pdf,TF,063,"EF0,EF6,TF2,TF5,TF2,TF5"
SNOWMASS21-TF5_TF0-NF6_NF0-RF4_RF5-CompF2_CompF0_Phiala_Shanahan-064.pdf,TF,064,"CompF0,CompF2,NF0,NF6,RF4,RF5,TF0,TF5,TF0,TF5"
SNOWMASS21-TF5_TF0-CompF4_CompF0-065.pdf,TF,065,"CompF0,CompF4,TF0,TF5,TF0,TF5"
SNOWMASS21-TF2_TF8-066.pdf,TF,066,"TF2,TF8,TF2"
SNOWMASS21-TF4_TF2-CF7_CF0-067.pdf,TF,067,"CF0,CF7,TF2,TF4,TF2,TF4"
SNOWMASS21-TF8_TF9-NF3_NF0-CF1_CF0-068.pdf,TF,068,"CF0,CF1,NF0,NF3,TF8,TF9"
SNOWMASS21-TF8_TF11_peter_cameron-068.pdf,TF,068,"TF1,TF8,TF11,TF1"
SNOWMASS21-TF4_TF0-069.pdf,TF,069,"TF0,TF4,TF0,TF4"
SNOWMASS21-TF4_TF0_Trodden-Hinterbichler-070.pdf,TF,070,"TF0,TF4,TF0,TF4"
SNOWMASS21-TF4_TF2-071.pdf,TF,071,"TF2,TF4,TF2,TF4"
SNOWMASS21-TF10_TF0-CompF6_CompF0_Tanmoy_Bhattacharya-072.pdf,TF,072,"CompF0,CompF6,TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-TF4_TF0_Giddings-073.pdf,TF,073,"TF0,TF4,TF0,TF4"
SNOWMASS21-TF6_TF0-RF1_RF0_Wolfgang_Altmannshofer-074.pdf,TF,074,"RF0,RF1,TF0,TF6,TF0,TF6"
SNOWMASS21-TF1_TF0_Giddings-075.pdf,TF,075,"TF0,TF1,TF0,TF1"
SNOWMASS21-TF4_TF1_Carrasco-076.pdf,TF,076,"TF1,TF4,TF1,TF4"
SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-077.pdf,TF,077,"CompF0,CompF6,TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-TF8_TF7-EF9_EF2_Da-078.pdf,TF,078,"EF2,EF9,TF7,TF8"
SNOWMASS21-TF10_TF0-CompF6_CompF0_Hank_Lamm-079.pdf,TF,079,"CompF0,CompF6,TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-TF10_TF5-CompF6_CompF0-080.pdf,TF,080,"CompF0,CompF6,TF1,TF5,TF10,TF1,TF5"
SNOWMASS21-TF9_TF10-CF1_CF2_Zhengkang_Zhang-081.pdf,TF,081,"CF1,CF2,TF1,TF9,TF10,TF1"
SNOWMASS21-TF5_TF0-082.pdf,TF,082,"TF0,TF5,TF0,TF5"
SNOWMASS21-TF10_TF0_Christian_Bauer-083.pdf,TF,083,"TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-TF10_TF0_Christian_Bauer-084.pdf,TF,084,"TF0,TF1,TF10,TF0,TF1"
SNOWMASS21-TF11_TF9-NF4_NF10-IF6_IF0_Alex_Friedland-085.pdf,TF,085,"IF0,IF6,NF1,NF4,NF10,TF1,TF9,TF11,TF1"
SNOWMASS21-TF7_TF0-CompF3_CompF0-086.pdf,TF,086,"CompF0,CompF3,TF0,TF7,TF0"
SNOWMASS21-TF8_TF5-087.pdf,TF,087,"TF5,TF8,TF5"
SNOWMASS21-UF0_UF0_Garcia-Sciveres-001.pdf,UF,001,
SNOWMASS21-UF6_UF0-NF10_NF0-RF4_RF0-CF1_CF0-IF8_IF0_Monreal-002.pdf,UF,002,"CF0,CF1,IF0,IF8,NF0,NF1,NF10,RF0,RF4"
SNOWMASS21-UF6_UF4-NF5_NF0-CF1_CF0_Tim_Sumner-003.pdf,UF,003,"CF0,CF1,NF0,NF5"
SNOWMASS21-UF0_UF0-NF0_NF0-RF4_RF3-CF1_CF0-IF8_IF1-CompF6_CompF0-CommF1_CommF5_Heise-004.pdf,UF,004,"CF0,CF1,CommF1,CommF5,CompF0,CompF6,IF1,IF8,NF0,RF3,RF4"
SNOWMASS21-UF0_UF0-NF10_NF5-CF1_CF0-IF9_IF0-006.pdf,UF,006,"CF0,CF1,IF0,IF9,NF1,NF5,NF10"
SNOWMASS21-UF4_UF3-NF5_NF6-CF1_CF0-IF3_IF0-CompF2_CompF3-CommF5_CommF0-006.pdf,UF,006,"CF0,CF1,CommF0,CommF5,CompF2,CompF3,IF0,IF3,NF5,NF6"
SNOWMASS21-UF1_UF4-RF4_RF3_ODonnell-007.pdf,UF,007,"RF3,RF4"
